Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
11.5937117301,0.0011356703,1,240,,,
0.0017851927,0.0011923212,1,103,,,
2.5471045806,0.0001940005,1,103,,,
5.9063311283,0.0010928563,1,426,,,
7.234611183,0.0010388162,1,426,,,
0.0161764927,0.001120758,1,165,,,
3.4585987945,0.0002930947,1,165,,,
4.9206286721,0.0010321917,1,248,,,
5.6605417525,0.0009966691,1,248,,,
9.5057377867,0.000923404,1,195,,,
8.4326981814,0.0009514732,1,195,,,
11.0937864693,0.0009288415,1,365,,,
3.968258658,0.0012010513,1,365,,,
7.4509046331,0.0010939534,1,423,,,
7.2766170951,0.0011004459,1,423,,,
12.6788554199,0.0011135944,1,343,,,
2.9818040492,0.0013022595,0,343,498,499,
7.0014992642,0.0009384595,1,497,,,
4.7865533121,0.0010320662,1,497,,,
5.1143199944,0.0014970186,0,441,510,511,
5.5765003951,0.0010331964,1,441,,,
20.8660782366,0.000952939,1,255,,,
10.8164311133,0.0011230634,1,255,,,
16.4557933016,0.0008557562,1,458,,,
7.0353339756,0.0010582995,1,458,,,
12.1400545645,0.0010785655,1,433,,,
5.5477951861,0.0013118119,1,433,,,
5.1909250871,0.0013005741,1,299,,,
4.5967020209,0.0013407095,1,299,,,
4.5735083963,0.0011441088,1,500,,,
4.8953106433,0.0011248242,1,500,,,
